n_ws^third_max_value,ShearModulus_max_value,Group_composition_average,Column_composition_average,GSenergy_pa_composition_average,AtomicVolume_difference,ThirdIonizationEnergy_min_value,NsUnfilled_arithmetic_average,SecondIonizationEnergy_min_value,AtomicVolume_min_value,BCCenergy_pa_composition_average,ICSDVolume_min_value,NdValence_composition_average,valence_max_value,NsValence_arithmetic_average,valence_difference,Electronegativity_composition_average,IsBoron_difference,IsBoron_composition_average,IsBoron_arithmetic_average,valence_composition_average,NpUnfilled_difference,ShearModulus_difference,IsBoron_max_value,NValance_difference
1.64,69.0,10.8,10.8,-5.246153995333,18578.35226826842,29.31,0.4,14.65,13.8448982209802,-3.866918937,13.8,0.6,5.0,1.6,4.0,2.568,0.0,0.0,0.0,2.4,0.0,65.7,0.0,18.0
1.63,69.0,12.0,12.0,-5.5845366825,18574.150436930217,23.32,0.2,14.925,18.0467295591839,-4.183286791,17.3,1.5,5.0,1.7999999999999998,4.0,2.675,0.0,0.0,0.0,2.6,2.0,64.8,0.0,27.0
1.63,69.0,12.0,12.0,-5.3666294610000005,18574.560849330595,27.491,0.2,13.58,17.6363171588061,-3.971948666,17.3,1.5,5.0,1.7999999999999998,4.0,2.699,0.0,0.0,0.0,2.6,2.0,64.8,0.0,27.0
1.63,69.0,12.0,12.0,-5.4437026045,18574.150436930217,22.99,0.2,13.13,18.0467295591839,-4.052549342,17.3,1.5,5.0,1.7999999999999998,4.0,2.678,0.0,0.0,0.0,2.6,2.0,64.8,0.0,27.0
1.64,69.0,10.8,10.8,-5.3318694435000005,18574.195033509084,25.04,0.6000000000000001,14.32,18.0021329803168,-3.953070258,17.3,0.7,5.0,1.4,4.0,2.5540000000000003,0.0,0.0,0.0,2.7,0.0,64.8,0.0,18.0
1.63,69.0,12.0,12.0,-5.6177384305,18574.150436930217,23.32,0.2,14.632,18.0467295591839,-4.214501878,17.3,1.5,5.0,1.7999999999999998,4.0,2.638,0.0,0.0,0.0,2.6,2.0,64.8,0.0,18.0
1.63,69.0,12.0,12.0,-5.399831209,18574.560849330595,27.491,0.2,13.58,17.6363171588061,-4.003163753,17.3,1.5,5.0,1.7999999999999998,4.0,2.662,0.0,0.0,0.0,2.6,2.0,64.8,0.0,18.0
1.63,69.0,12.0,12.0,-5.4769043525,18574.150436930217,22.99,0.2,13.13,18.0467295591839,-4.083764429,17.3,1.5,5.0,1.7999999999999998,4.0,2.641,0.0,0.0,0.0,2.6,2.0,64.8,0.0,18.0
1.63,69.0,11.8,11.8,-4.8560891025,18574.150436930217,34.22,0.2,11.03,18.0467295591839,-3.443174878,17.3,1.3,5.0,1.7999999999999998,4.0,2.608,0.0,0.0,0.0,2.4000000000000004,2.0,64.8,0.0,18.0
1.63,69.0,10.8,10.8,-5.3899150815,18574.150436930217,23.32,0.2,11.03,18.0467295591839,-3.992803325,17.3,0.5,5.0,1.7999999999999998,4.0,2.537,0.0,0.0,0.0,2.4000000000000004,0.0,64.8,0.0,18.0
1.63,69.0,11.8,11.8,-4.9369769485,18574.150436930217,33.492,0.2,11.03,18.0467295591839,-3.505539428,17.3,0.3,5.0,1.7999999999999998,4.0,2.597,0.0,0.0,0.0,2.4000000000000004,2.0,64.8,0.0,18.0
1.63,69.0,11.8,11.8,-4.7905898570000005,18574.150436930217,30.502,0.2,11.03,18.0467295591839,-3.4048309329999995,17.3,1.3,5.0,1.7999999999999998,4.0,2.603,0.0,0.0,0.0,2.4000000000000004,2.0,64.8,0.0,18.0
1.63,69.0,10.8,10.8,-5.17200786,18574.560849330595,27.491,0.2,11.03,17.6363171588061,-3.7814652,17.3,0.5,5.0,1.7999999999999998,4.0,2.561,0.0,0.0,0.0,2.4000000000000004,0.0,64.8,0.0,18.0
1.64,69.0,12.0,12.0,-5.462803694,18574.195033509084,25.04,0.4,14.32,18.0021329803168,-4.082166324,17.3,1.7000000000000002,5.0,1.6,4.0,2.6340000000000003,1.0,0.1,0.2,2.6,3.0,66.2,1.0,26.0
1.63,69.0,12.0,12.0,-5.638611494999999,18574.150436930217,29.829,0.25,20.428,18.0467295591839,-4.257974125,17.3,1.6,5.0,1.75,4.0,2.624,1.0,0.1,0.25,2.6,3.0,66.2,1.0,26.0
1.63,69.0,11.8,11.8,-5.2472060775,18575.60274197189,20.52,0.2,12.24,16.5944245175099,-3.846592863,16.6,0.4,5.0,1.7999999999999998,4.0,2.595,1.0,0.1,0.2,2.4,3.0,64.8,1.0,18.0
1.64,47.0,11.8,11.8,-5.2208614120000005,18578.35226826842,25.04,0.6000000000000001,14.32,13.8448982209802,-3.837660583,13.8,1.7000000000000002,5.0,1.4,4.0,2.678,0.0,0.0,0.0,2.5,0.0,42.8,0.0,10.0
1.64,47.0,11.8,11.8,-4.591426814,18578.35226826842,29.31,0.2,11.871,13.8448982209802,-3.176892923,13.8,1.3,5.0,1.7999999999999998,4.0,2.626,0.0,0.0,0.0,2.4000000000000004,2.0,42.8,0.0,13.0
1.64,47.0,11.8,11.8,-4.67231466,18578.35226826842,29.31,0.2,11.871,13.8448982209802,-3.2392574730000003,13.8,0.3,5.0,1.7999999999999998,4.0,2.615,0.0,0.0,0.0,2.4000000000000004,2.0,42.8,0.0,5.0
1.64,47.0,11.8,11.8,-4.5259275685,18578.35226826842,29.31,0.2,11.871,13.8448982209802,-3.138548978,13.8,1.3,5.0,1.7999999999999998,4.0,2.621,0.0,0.0,0.0,2.4000000000000004,2.0,42.8,0.0,13.0
1.64,47.0,10.8,10.8,-4.9073455715000005,18578.35226826842,27.491,0.2,11.871,13.8448982209802,-3.515183245,13.8,0.5,5.0,1.7999999999999998,4.0,2.579,0.0,0.0,0.0,2.4000000000000004,0.0,42.8,0.0,5.0
1.64,47.0,10.8,10.8,-5.029784702000001,18578.35226826842,25.04,0.6000000000000001,14.32,13.8448982209802,-3.6509228290000006,13.8,0.7,5.0,1.4,4.0,2.564,0.0,0.0,0.0,2.4,0.0,42.8,0.0,5.0
1.64,47.0,10.8,10.8,-5.054076027333,18578.35226826842,25.04,0.6000000000000001,14.32,13.8448982209802,-3.675314266,13.8,0.7,5.0,1.4,4.0,2.567,0.0,0.0,0.0,2.4,0.0,45.7,0.0,5.0
1.64,47.0,11.8,11.8,-4.8022868335,18578.35226826842,19.174,0.2,11.059,13.8448982209802,-3.400935678,13.8,0.4,5.0,1.7999999999999998,4.0,2.596,1.0,0.1,0.2,2.4,3.0,42.8,1.0,5.0
1.64,47.0,11.8,11.8,-4.72897005175,18578.35226826842,19.174,0.2,11.059,13.8448982209802,-3.333756041,13.8,1.4,5.0,1.7999999999999998,4.0,2.616,1.0,0.1,0.2,2.4,3.0,42.8,1.0,12.0
1.64,47.0,11.8,11.8,-4.6944247175000005,18578.35226826842,19.174,0.2,11.059,13.8448982209802,-3.301307477,13.8,1.4,5.0,1.7999999999999998,4.0,2.613,1.0,0.1,0.2,2.4,3.0,42.8,1.0,12.0
1.64,47.0,10.8,10.8,-5.131310747000001,18578.35226826842,25.04,0.5,14.32,13.8448982209802,-3.752216144,13.8,0.7,5.0,1.5,4.0,2.583,0.0,0.0,0.0,2.4,0.0,42.8,0.0,5.0
1.64,47.0,10.8,10.8,-4.866739846,18578.35226826842,27.491,0.2,13.58,13.8448982209802,-3.4738244070000004,13.8,0.5,5.0,1.7999999999999998,4.0,2.6100000000000003,0.0,0.0,0.0,2.4000000000000004,0.0,42.8,0.0,5.0
1.64,47.0,10.8,10.8,-5.0406555585,18578.35226826842,25.04,0.6000000000000001,14.32,13.8448982209802,-3.661856373,13.8,0.7,5.0,1.4,4.0,2.567,0.0,0.0,0.0,2.7,0.0,42.8,0.0,5.0
1.64,47.0,12.0,12.0,-5.108617324000001,18578.35226826842,27.491,0.2,13.58,13.8448982209802,-3.711949868,13.8,1.5,5.0,1.7999999999999998,4.0,2.675,0.0,0.0,0.0,2.6,2.0,42.8,0.0,13.0
1.64,47.0,11.8,11.8,-4.499375972,18578.35226826842,29.31,0.2,11.03,13.8448982209802,-3.113617048,13.8,1.3,5.0,1.7999999999999998,4.0,2.616,0.0,0.0,0.0,2.4000000000000004,2.0,42.8,0.0,13.0
1.64,47.0,12.0,12.0,-5.171589809,18578.35226826842,25.04,0.4,14.32,13.8448982209802,-3.7909524390000007,13.8,1.7000000000000002,5.0,1.6,4.0,2.647,1.0,0.1,0.2,2.6,3.0,44.2,1.0,26.0
1.64,47.0,11.8,11.8,-4.9559921925,18578.35226826842,20.52,0.2,12.24,13.8448982209802,-3.555378978,13.8,0.4,5.0,1.7999999999999998,4.0,2.608,1.0,0.1,0.2,2.4,3.0,42.8,1.0,5.0
1.52,44.0,12.0,12.0,-4.959452507,18574.560849330595,27.491,0.0,13.58,17.6363171588061,-3.548964215,17.3,1.4,4.0,2.0,2.0,2.699,0.0,0.0,0.0,2.6,2.0,27.0,0.0,12.0
1.52,44.0,11.8,11.8,-4.8068273755,18575.60274197189,20.52,0.0,12.24,16.5944245175099,-3.3923933250000005,16.6,0.3,4.0,2.0,2.0,2.632,1.0,0.1,0.2,2.4000000000000004,3.0,27.0,1.0,4.0
1.64,38.0,11.8,11.8,-5.1487697385,18575.12151853951,22.99,0.4,13.13,17.0756479498908,-3.755275606000001,17.0,1.6,5.0,1.6,3.0,2.681,0.0,0.0,0.0,2.5,0.0,21.0,0.0,9.0
1.63,69.0,11.8,11.8,-5.3245775395,18575.12151853951,22.99,0.2,13.13,17.0756479498908,-3.931083407,17.0,1.5,5.0,1.7999999999999998,3.0,2.6710000000000003,0.0,0.0,0.0,2.5,0.0,52.0,0.0,17.0
1.41,33.0,11.8,11.8,-4.5193351405,18569.536190107043,22.99,0.0,11.871,22.6609763823586,-3.094507946,17.3,1.2,4.0,2.0,2.0,2.629,0.0,0.0,0.0,2.4000000000000004,2.0,25.6,0.0,12.0
1.5,33.0,11.8,11.8,-4.6002229865,18572.18078877279,22.99,0.0,11.871,20.0163777166128,-3.156872496,17.3,0.2,4.0,2.0,2.0,2.6180000000000003,0.0,0.0,0.0,2.4000000000000004,2.0,25.6,0.0,4.0
1.41,33.0,11.8,11.8,-4.453835895,18568.97487339377,22.99,0.0,11.871,23.2222930956267,-3.056164001,17.3,1.2,4.0,2.0,2.0,2.624,0.0,0.0,0.0,2.4000000000000004,2.0,25.6,0.0,12.0
1.52,44.0,10.8,10.8,-4.835253898,18574.560849330595,22.99,0.0,11.871,17.6363171588061,-3.432798268,17.3,0.4,4.0,2.0,2.0,2.582,0.0,0.0,0.0,2.4000000000000004,0.0,36.6,0.0,4.0
1.63,69.0,12.0,12.0,-5.3147183795,18574.150436930217,22.99,0.0,13.13,18.0467295591839,-3.924476002000001,17.3,1.5,5.0,2.0,3.0,2.656,1.0,0.1,0.2,2.6,3.0,52.0,1.0,17.0
1.41,33.0,11.8,11.8,-4.73019516,18575.60274197189,19.174,0.0,11.059,16.5944245175099,-3.3185507010000004,16.6,0.3,4.0,2.0,2.0,2.599,1.0,0.1,0.2,2.4000000000000004,3.0,19.0,1.0,4.0
1.41,33.0,11.8,11.8,-4.65687837825,18572.58665300632,19.174,0.0,11.059,19.6105134830824,-3.251371064,17.3,1.3,4.0,2.0,2.0,2.619,1.0,0.1,0.2,2.4000000000000004,3.0,19.0,1.0,11.0
1.41,33.0,11.8,11.8,-4.622333044,18568.97487339377,19.174,0.0,11.059,23.2222930956267,-3.2189225,17.3,1.3,4.0,2.0,2.0,2.616,1.0,0.1,0.2,2.4000000000000004,3.0,19.0,1.0,11.0
1.64,38.0,10.8,10.8,-5.0592190735,18574.195033509084,22.99,0.4,13.13,18.0021329803168,-3.669831167000001,17.3,0.6000000000000001,5.0,1.6,4.0,2.5860000000000003,0.0,0.0,0.0,2.4000000000000004,0.0,33.8,0.0,5.0
1.64,47.0,10.8,10.8,-4.9438129895000005,18578.35226826842,22.99,0.2,13.13,13.8448982209802,-3.554425083,13.8,0.5,5.0,1.7999999999999998,4.0,2.589,0.0,0.0,0.0,2.4000000000000004,0.0,42.8,0.0,5.0
1.52,44.0,10.8,10.8,-4.7946481725000005,18574.560849330595,22.99,0.0,13.13,17.6363171588061,-3.39143943,17.3,0.4,4.0,2.0,2.0,2.613,0.0,0.0,0.0,2.4000000000000004,0.0,27.0,0.0,4.0
1.64,38.0,10.8,10.8,-4.998254520833001,18574.195033509084,22.99,0.4,13.13,18.0021329803168,-3.6087261590000006,17.3,0.6000000000000001,5.0,1.6,4.0,2.581,0.0,0.0,0.0,2.4000000000000004,0.0,34.7,0.0,5.0
1.41,33.0,11.8,11.8,-4.400658601833,18568.97487339377,22.99,0.2,13.13,23.2222930956267,-2.9883855190000004,17.3,1.2,5.0,1.7999999999999998,4.0,2.626,0.0,0.0,0.0,2.4000000000000004,1.0,29.7,0.0,14.0
1.64,47.0,10.8,10.8,-4.882848436833,18578.35226826842,22.99,0.2,13.13,13.8448982209802,-3.4933200750000006,13.8,0.5,5.0,1.7999999999999998,4.0,2.584,0.0,0.0,0.0,2.4000000000000004,0.0,43.7,0.0,5.0
1.45,33.0,12.0,12.0,-5.221231124000001,18569.92845529496,22.99,0.0,13.13,22.2687111944408,-3.809687929,17.3,1.4,4.0,2.0,2.0,2.691,0.0,0.0,0.0,2.6,2.0,27.4,0.0,26.0
1.52,44.0,12.0,12.0,-5.0033239025,18574.560849330595,22.99,0.0,13.13,17.6363171588061,-3.5983498040000006,17.3,1.4,4.0,2.0,2.0,2.715,0.0,0.0,0.0,2.6,2.0,38.4,0.0,26.0
1.41,33.0,12.0,12.0,-5.080397046,18568.97487339377,22.99,0.0,13.13,23.2222930956267,-3.67895048,17.3,1.4,4.0,2.0,2.0,2.694,0.0,0.0,0.0,2.6,2.0,27.4,0.0,26.0
1.64,38.0,10.8,10.8,-4.968563885,18574.195033509084,22.99,0.4,13.13,18.0021329803168,-3.5794713960000006,17.3,0.6000000000000001,5.0,1.6,3.0,2.5700000000000003,0.0,0.0,0.0,2.7,0.0,21.0,0.0,5.0
1.45,33.0,12.0,12.0,-5.254432872000001,18569.92845529496,22.99,0.0,13.13,22.2687111944408,-3.840903016,17.3,1.4,4.0,2.0,2.0,2.654,0.0,0.0,0.0,2.6,2.0,16.0,0.0,16.0
1.52,44.0,12.0,12.0,-5.0365256505,18574.560849330595,22.99,0.0,13.13,17.6363171588061,-3.629564891,17.3,1.4,4.0,2.0,2.0,2.678,0.0,0.0,0.0,2.6,2.0,27.0,0.0,12.0
1.41,33.0,12.0,12.0,-5.113598794,18568.97487339377,22.99,0.0,13.13,23.2222930956267,-3.7101655670000007,17.3,1.4,4.0,2.0,2.0,2.657,0.0,0.0,0.0,2.6,2.0,16.0,0.0,12.0
1.41,33.0,11.8,11.8,-4.492783544,18569.536190107043,22.99,0.0,11.03,22.6609763823586,-3.069576016,17.3,1.2,4.0,2.0,2.0,2.624,0.0,0.0,0.0,2.4000000000000004,2.0,26.9,0.0,12.0
1.5,33.0,11.8,11.8,-4.57367139,18572.18078877279,22.99,0.0,11.03,20.0163777166128,-3.131940566,17.3,0.2,4.0,2.0,2.0,2.613,0.0,0.0,0.0,2.4000000000000004,2.0,26.9,0.0,4.0
1.41,33.0,11.8,11.8,-4.4272842985,18568.97487339377,22.99,0.0,11.03,23.2222930956267,-3.031232071,17.3,1.2,4.0,2.0,2.0,2.619,0.0,0.0,0.0,2.4000000000000004,2.0,26.9,0.0,12.0
1.52,44.0,10.8,10.8,-4.8087023015,18574.560849330595,22.99,0.0,11.03,17.6363171588061,-3.407866338,17.3,0.4,4.0,2.0,2.0,2.577,0.0,0.0,0.0,2.4000000000000004,0.0,37.9,0.0,4.0
1.64,38.0,12.0,12.0,-5.0994981355,18574.195033509084,22.99,0.2,13.13,18.0021329803168,-3.708567462,17.3,1.6,5.0,1.8000000000000005,3.0,2.6500000000000004,1.0,0.1,0.2,2.6,3.0,35.2,1.0,25.0
1.63,69.0,12.0,12.0,-5.275305936500001,18574.150436930217,22.99,0.0,13.13,18.0467295591839,-3.884375263,17.3,1.5,5.0,2.0,3.0,2.64,1.0,0.1,0.2,2.6,3.0,66.2,1.0,25.0
1.41,33.0,11.8,11.8,-4.883900519,18575.60274197189,20.52,0.0,12.24,16.5944245175099,-3.472994001,16.6,0.3,4.0,2.0,2.0,2.611,1.0,0.1,0.2,2.4000000000000004,3.0,16.0,1.0,4.0
1.64,38.0,11.8,11.8,-5.275302943333,18575.12151853951,25.04,0.75,14.32,17.0756479498908,-3.891961659000001,17.0,1.8,5.0,1.25,4.0,2.67,0.0,0.0,0.0,2.5,0.0,34.7,0.0,10.0
1.64,38.0,11.8,11.8,-4.6458683453330005,18574.195033509084,25.04,0.4,11.871,18.0021329803168,-3.2311939990000003,17.3,1.4,5.0,1.6,4.0,2.618,0.0,0.0,0.0,2.4000000000000004,2.0,34.7,0.0,13.0
1.64,38.0,11.8,11.8,-4.726756191333001,18574.195033509084,25.04,0.4,11.871,18.0021329803168,-3.293558549,17.3,0.4,5.0,1.6,4.0,2.607,0.0,0.0,0.0,2.4000000000000004,2.0,34.7,0.0,5.0
1.64,38.0,11.8,11.8,-4.580369099833001,18574.195033509084,25.04,0.4,11.871,18.0021329803168,-3.192850054,17.3,1.4,5.0,1.6,4.0,2.613,0.0,0.0,0.0,2.4000000000000004,2.0,34.7,0.0,13.0
1.64,44.0,10.8,10.8,-4.961787102833,18574.560849330595,25.04,0.4,11.871,17.6363171588061,-3.569484321,17.3,0.6000000000000001,5.0,1.6,4.0,2.571,0.0,0.0,0.0,2.4000000000000004,0.0,40.7,0.0,5.0
1.64,38.0,11.8,11.8,-4.856728364833001,18575.60274197189,19.174,0.4,11.059,16.5944245175099,-3.4552367540000004,16.6,0.5,5.0,1.6,4.0,2.588,1.0,0.1,0.2,2.4,3.0,34.7,1.0,5.0
1.64,38.0,11.8,11.8,-4.783411583083001,18574.195033509084,19.174,0.4,11.059,18.0021329803168,-3.388057117,17.3,1.5,5.0,1.6,4.0,2.608,1.0,0.1,0.2,2.4,3.0,34.7,1.0,12.0
1.64,38.0,11.8,11.8,-4.748866248833,18574.195033509084,19.174,0.4,11.059,18.0021329803168,-3.355608553,17.3,1.5,5.0,1.6,4.0,2.605,1.0,0.1,0.2,2.4,3.0,34.7,1.0,12.0
1.64,38.0,10.8,10.8,-5.185752278333,18574.195033509084,25.04,0.75,14.32,18.0021329803168,-3.80651722,17.3,0.8,5.0,1.25,4.0,2.575,0.0,0.0,0.0,2.4000000000000004,0.0,34.7,0.0,5.0
1.64,47.0,10.8,10.8,-5.070346194333,18578.35226826842,25.04,0.6000000000000001,14.32,13.8448982209802,-3.691111136,13.8,0.7,5.0,1.4,4.0,2.5780000000000003,0.0,0.0,0.0,2.4,0.0,43.7,0.0,5.0
1.64,44.0,10.8,10.8,-4.921181377333,18574.560849330595,25.04,0.4,13.58,17.6363171588061,-3.528125483,17.3,0.6000000000000001,5.0,1.6,4.0,2.6020000000000003,0.0,0.0,0.0,2.4000000000000004,0.0,40.7,0.0,5.0
1.64,38.0,11.8,11.8,-4.527191806666,18574.195033509084,25.04,0.5,14.32,18.0021329803168,-3.1250715720000004,17.3,1.4,5.0,1.5,4.0,2.615,0.0,0.0,0.0,2.4,1.0,34.7,0.0,14.0
1.64,47.0,10.8,10.8,-5.009381641666,18578.35226826842,25.04,0.5,14.32,13.8448982209802,-3.630006128,13.8,0.7,5.0,1.5,4.0,2.573,0.0,0.0,0.0,2.4,0.0,43.7,0.0,5.0
1.64,44.0,12.0,12.0,-5.163058855333,18574.560849330595,25.04,0.4,13.58,17.6363171588061,-3.766250944,17.3,1.6,5.0,1.6,4.0,2.667,0.0,0.0,0.0,2.6,2.0,40.7,0.0,13.0
1.64,38.0,11.8,11.8,-4.6193167488330005,18574.195033509084,25.04,0.4,11.03,18.0021329803168,-3.206262069,17.3,1.4,5.0,1.6,4.0,2.613,0.0,0.0,0.0,2.4000000000000004,2.0,34.7,0.0,13.0
1.64,38.0,11.8,11.8,-4.700204594833,18574.195033509084,25.04,0.4,11.03,18.0021329803168,-3.268626619,17.3,0.4,5.0,1.6,4.0,2.6020000000000003,0.0,0.0,0.0,2.4000000000000004,2.0,34.7,0.0,5.0
1.64,38.0,11.8,11.8,-4.553817503333001,18574.195033509084,25.04,0.4,11.03,18.0021329803168,-3.167918124,17.3,1.4,5.0,1.6,4.0,2.608,0.0,0.0,0.0,2.4000000000000004,2.0,34.7,0.0,13.0
1.64,44.0,10.8,10.8,-4.935235506333001,18574.560849330595,25.04,0.4,11.03,17.6363171588061,-3.544552391,17.3,0.6000000000000001,5.0,1.6,4.0,2.566,0.0,0.0,0.0,2.4000000000000004,0.0,40.7,0.0,5.0
1.64,38.0,11.8,11.8,-5.010433723833001,18575.60274197189,20.52,0.4,12.24,16.5944245175099,-3.609680054,16.6,0.5,5.0,1.6,4.0,2.6,1.0,0.1,0.2,2.4,3.0,34.7,1.0,5.0
1.64,38.0,12.8,12.8,-4.677707024333,18575.12151853951,25.04,0.6000000000000001,14.32,17.0756479498908,-3.2716210190000004,17.0,2.4,5.0,1.4,4.0,2.715,0.0,0.0,0.0,2.5,1.0,34.7,0.0,14.0
1.37,20.0,12.8,12.8,-4.048272426333,18569.536190107043,25.3,0.2,11.871,22.6609763823586,-2.610853359,17.3,2.0,5.0,1.7999999999999998,4.0,2.6630000000000003,0.0,0.0,0.0,2.4000000000000004,2.0,16.7,0.0,14.0
1.5,20.0,12.8,12.8,-4.129160272333,18572.18078877279,25.3,0.2,11.871,20.0163777166128,-2.673217909,17.3,1.0,5.0,1.7999999999999998,4.0,2.652,0.0,0.0,0.0,2.4000000000000004,2.0,16.7,0.0,14.0
1.26,20.0,12.8,12.8,-3.982773180833,18565.23038122733,25.3,0.2,11.871,26.9667852620646,-2.572509414,17.3,2.0,5.0,1.7999999999999998,4.0,2.6580000000000004,0.0,0.0,0.0,2.4000000000000004,2.0,16.7,0.0,14.0
1.52,44.0,11.8,11.8,-4.364191183833,18574.560849330595,25.3,0.2,11.871,17.6363171588061,-2.949143681,17.3,1.2,5.0,1.7999999999999998,4.0,2.616,0.0,0.0,0.0,2.4000000000000004,1.0,40.7,0.0,14.0
1.39,26.0,12.8,12.8,-4.259132445833,18575.60274197189,19.174,0.2,11.059,16.5944245175099,-2.834896114,16.6,1.1,5.0,1.7999999999999998,4.0,2.633,1.0,0.1,0.2,2.4,3.0,22.7,1.0,14.0
1.31,20.0,12.8,12.8,-4.185815664083,18572.58665300632,19.174,0.2,11.059,19.6105134830824,-2.767716477,17.3,2.1,5.0,1.7999999999999998,4.0,2.653,1.0,0.1,0.2,2.4,3.0,16.7,1.0,14.0
1.26,20.0,12.8,12.8,-4.151270329833,18566.11450832901,19.174,0.2,11.059,26.0826581603887,-2.7352679130000004,17.3,2.1,5.0,1.7999999999999998,4.0,2.6500000000000004,1.0,0.1,0.2,2.4,3.0,16.7,1.0,14.0
1.64,38.0,11.8,11.8,-4.588156359333,18574.195033509084,25.04,0.6000000000000001,14.32,18.0021329803168,-3.18617658,17.3,1.4,5.0,1.4,4.0,2.62,0.0,0.0,0.0,2.4,1.0,34.7,0.0,14.0
1.64,47.0,11.8,11.8,-4.472750275333,18578.35226826842,25.3,0.4,14.65,13.8448982209802,-3.070770496,13.8,1.3,5.0,1.6,4.0,2.623,0.0,0.0,0.0,2.4,1.0,43.7,0.0,14.0
1.52,44.0,11.8,11.8,-4.3235854583330005,18574.560849330595,25.3,0.2,13.58,17.6363171588061,-2.907784843,17.3,1.2,5.0,1.7999999999999998,4.0,2.647,0.0,0.0,0.0,2.4000000000000004,1.0,40.7,0.0,14.0
1.64,47.0,11.8,11.8,-4.411785722666,18578.35226826842,25.3,0.25,14.65,13.8448982209802,-3.009665488,13.8,1.3,5.0,1.75,4.0,2.6180000000000003,0.0,0.0,0.0,2.4,1.0,43.7,0.0,14.0
1.52,44.0,13.0,13.0,-4.565462936333001,18574.560849330595,25.3,0.2,13.58,17.6363171588061,-3.145910304,17.3,2.2,5.0,1.7999999999999998,4.0,2.712,0.0,0.0,0.0,2.6,2.0,40.7,0.0,14.0
1.37,20.0,12.8,12.8,-4.021720829833,18569.536190107043,25.3,0.2,11.03,22.6609763823586,-2.585921429,17.3,2.0,5.0,1.7999999999999998,4.0,2.658,0.0,0.0,0.0,2.4000000000000004,2.0,16.7,0.0,14.0
1.5,20.0,12.8,12.8,-4.102608675833,18572.18078877279,25.3,0.2,11.03,20.0163777166128,-2.648285979,17.3,1.0,5.0,1.7999999999999998,4.0,2.647,0.0,0.0,0.0,2.4000000000000004,2.0,16.7,0.0,14.0
1.26,20.0,12.8,12.8,-3.956221584333,18565.23038122733,25.3,0.2,11.03,26.9667852620646,-2.547577484,17.3,2.0,5.0,1.7999999999999998,4.0,2.653,0.0,0.0,0.0,2.4000000000000004,2.0,16.7,0.0,14.0
1.52,44.0,11.8,11.8,-4.337639587333,18574.560849330595,25.3,0.2,11.03,17.6363171588061,-2.924211751,17.3,1.2,5.0,1.7999999999999998,4.0,2.611,0.0,0.0,0.0,2.4000000000000004,1.0,40.7,0.0,14.0
1.39,26.0,12.8,12.8,-4.412837804833,18575.60274197189,20.52,0.2,12.24,16.5944245175099,-2.989339414,16.6,1.1,5.0,1.7999999999999998,4.0,2.645,1.0,0.1,0.2,2.4,3.0,22.7,1.0,14.0
1.64,69.0,11.8,11.8,-5.4511107443330005,18575.12151853951,25.04,0.6000000000000001,14.32,17.0756479498908,-4.06776946,17.0,1.7000000000000002,5.0,1.4,4.0,2.66,0.0,0.0,0.0,2.5,0.0,65.7,0.0,18.0
1.63,69.0,11.8,11.8,-5.626918545333,18575.12151853951,34.83,0.5,21.49,17.0756479498908,-4.243577261,17.0,1.6,5.0,1.5,4.0,2.6500000000000004,0.0,0.0,0.0,2.5,0.0,65.7,0.0,18.0
1.63,69.0,11.8,11.8,-4.753696170333,18574.150436930217,30.502,0.2,10.004,18.0467295591839,-3.36828416,17.3,1.3,5.0,1.7999999999999998,4.0,2.592,0.0,0.0,0.0,2.4000000000000004,2.0,65.7,0.0,18.0
1.63,69.0,10.8,10.8,-5.135114173333,18574.560849330595,27.491,0.2,10.004,17.6363171588061,-3.744918427,17.3,0.5,5.0,1.7999999999999998,4.0,2.55,0.0,0.0,0.0,2.4000000000000004,0.0,65.7,0.0,18.0
1.63,69.0,11.8,11.8,-4.821676146333,18574.150436930217,34.22,0.2,11.871,18.0467295591839,-3.4070018,17.3,1.3,5.0,1.7999999999999998,4.0,2.608,0.0,0.0,0.0,2.4000000000000004,2.0,65.7,0.0,18.0
1.63,69.0,11.8,11.8,-4.902563992333,18574.150436930217,33.492,0.2,11.871,18.0467295591839,-3.46936635,17.3,0.3,5.0,1.7999999999999998,4.0,2.597,0.0,0.0,0.0,2.4000000000000004,2.0,65.7,0.0,18.0
1.63,69.0,11.8,11.8,-4.756176900833,18574.150436930217,30.502,0.2,11.871,18.0467295591839,-3.3686578550000004,17.3,1.3,5.0,1.7999999999999998,4.0,2.603,0.0,0.0,0.0,2.4000000000000004,2.0,65.7,0.0,18.0
1.63,69.0,10.8,10.8,-5.137594903833,18574.560849330595,27.491,0.2,11.871,17.6363171588061,-3.745292122,17.3,0.5,5.0,1.7999999999999998,4.0,2.561,0.0,0.0,0.0,2.4000000000000004,0.0,65.7,0.0,18.0
1.64,69.0,10.8,10.8,-5.2600340343330005,18574.195033509084,25.04,0.6000000000000001,14.32,18.0021329803168,-3.881031706,17.3,0.7,5.0,1.4,4.0,2.5460000000000003,0.0,0.0,0.0,2.4,0.0,65.7,0.0,18.0
1.64,69.0,10.8,10.8,-5.144627950333,18578.35226826842,29.31,0.4,14.65,13.8448982209802,-3.765625622,13.8,0.6,5.0,1.6,4.0,2.549,0.0,0.0,0.0,2.4,0.0,65.7,0.0,18.0
